ID,Name,Longitude,Latitude
60019,Bendemeer Stn Exit B,103.86414,1.3148
60021,Chubb S'pore,103.8667,1.31829
60029,Blk 16,103.866,1.31717
60031,Bef Geylang Bahru Stn,103.87008,1.32041
60039,Opp Blk 66,103.86983,1.31996
60051,Opp Kallang Pl,103.86571,1.31415
60059,Bef Kallang Pl,103.86586,1.31435
60061,Aft Infineon,103.87402,1.32277
60069,Kallang Basin Swim Cplx,103.87257,1.32336
60071,Kolam Ayer Ind Est,103.87028,1.3272
60079,Bef Bendemeer Rd,103.86951,1.32686
60081,St. Andrew'S Village,103.86629,1.32931
60089,Opp St. Andrew'S Village,103.86616,1.32865
60099,Bef Lavender St,103.8614,1.3153
60101,Kwong Wai Shiu Hosp,103.86004,1.31783
60119,Opp Boon Keng Stn,103.8641,1.3188
60121,Boon Keng Stn/Blk 102,103.8618,1.32009
60139,Blk 44,103.86629,1.32205
60141,Opp Bendemeer Pr Sch,103.86386,1.32259
60159,Blk 54,103.86764,1.32409
60161,St. Michael's Pl,103.86557,1.32477
60179,MOM Svcs Ctr,103.86834,1.32634
60181,Aft Moonstone Lane,103.86739,1.32715
60191,Blk 7,103.86196,1.31718
60199,Boon Keng Stn/Blk 22,103.86128,1.31795
60201,18 Woodsville,103.86839,1.32934
60209,Sant Ritz,103.86896,1.32986
60211,Aft Tai Thong Cres,103.87047,1.32845
60219,Bef Siemens Ctr,103.87049,1.32829
60221,Blk 73/Geylang Bahru Stn,103.87081,1.32212
60229,Blk 68,103.87024,1.32258
60241,Blk 1,103.86159,1.32355
60249,Blk 14,103.86194,1.32347
60251,Blk 15,103.86156,1.32451
60261,Potong Pasir Stn Exit C,103.86892,1.33132
60269,Potong Pasir Stn Exit B,103.86923,1.33099
61009,Blk 122,103.86663,1.33521
61011,Blk 103,103.86946,1.33339
61019,Opp Blk 101,103.86976,1.3332
61021,Aft Woodleigh Pk,103.87019,1.33628
61029,Opp Woodleigh Pk,103.87056,1.33618
61031,Woodleigh Stn Exit B,103.87045,1.33836
61039,Woodleigh Stn Exit A,103.87085,1.33845
61041,Bef Braddell Rd,103.87049,1.34143
61049,Aft Bartley Rd,103.87097,1.34196
61061,Blk 148,103.86823,1.33268
61069,Potong Pasir Stn Exit A,103.86838,1.33276
61079,Blk 121,103.86525,1.33599
61089,Bet Blks 138/144,103.86531,1.33307
61099,Potong Pasir CC,103.8671,1.33237
61101,Blk 120,103.8637,1.3356
61111,Blk 114B,103.87204,1.3355
61119,Blk 103B,103.87194,1.33562
62011,Aft Bartley Rd,103.88345,1.34213
62019,Aft Rochdale Rd,103.88405,1.34216
62021,Wisma AUPE,103.88251,1.34369
62029,Paya Lebar Gdns,103.88273,1.34411
62031,Bef How Sun Rd,103.88171,1.34521
62039,Raya Gdn,103.88091,1.34677
62041,Opp Bethany Presby Ch,103.88018,1.34838
62049,Aft Paya Lebar Cres,103.88023,1.34904
62051,Aft Jln Chermat,103.87775,1.3517
62059,Blk 161,103.8786,1.3517
62061,Aft Upp Paya Lebar Rd,103.88178,1.34174
62069,Bef Upp Paya Lebar Rd,103.88161,1.3421
62071,Bartley Stn Exit A,103.88003,1.34253
62079,Aft Bartley Stn Exit B,103.87977,1.34297
62081,Opp Bartley Chr Ch,103.87774,1.34384
62089,Bartley Chr Ch,103.87825,1.34384
62091,Opp Gambir Ridge,103.87519,1.34367
62099,Gambir Ridge,103.87562,1.34413
62101,Bef Upp Serangoon Rd,103.87308,1.34325
62109,Aft Upp Serangoon Rd,103.87381,1.34374
62111,Aft Sommerville Rd,103.87077,1.3451
62119,Aft Sunshine Lodge,103.87109,1.34483
62121,Aft Wolskel Rd,103.87157,1.34683
62129,Blk 403,103.87205,1.34699
62131,S'Goon Stn Exit H,103.87277,1.34898
62139,S'Goon Stn Exit A/Blk 413,103.87341,1.34905
62141,Opp Blk 1,103.87515,1.35149
62149,Forest Woods,103.87595,1.35169
62151,Rindu Terr,103.87754,1.34569
62159,Opp Rindu Terr,103.87765,1.34592
62161,St.Gabriel's Sec Sch,103.87602,1.3475
62169,Blk 426,103.87647,1.34763
62171,Blk 409,103.87464,1.34821
62179,Blk 421,103.87483,1.34856
62189,S'Goon Stn Exit D/Blk 416,103.87471,1.35056
62219,Blk 158,103.88032,1.35193
62221,Opp The Minton,103.88255,1.3509
62229,The Minton,103.88212,1.35109
62231,Bef S'pore Girls' Hme,103.89029,1.34772
62239,Opp S'pore Girls' Hme,103.88999,1.34763
62241,SBST Hougang Depot,103.89114,1.34503
62249,Opp SBST Hougang Depot,103.89103,1.34422
62251,Bef Blk 471B,103.9007,1.37746
62261,Opp S'goon Sec Sch,103.90292,1.37459
62271,Opp Blk 475B,103.89964,1.37591
63011,Opp Upp S'Goon Shop Ctr,103.87824,1.35432
63019,Aft Upp S'Goon Shop Ctr,103.878,1.35348
63021,The Helping Hand,103.88162,1.35706
63029,Opp The Helping Hand,103.88218,1.35727
63031,Kovan Stn Exit B,103.88535,1.3605
63039,Kovan Stn Exit C,103.88538,1.36026
63041,Opp Glad Tidings Ch,103.88755,1.36259
63049,Glad Tidings Ch,103.88752,1.36219
63051,Opp Blk 370,103.88914,1.36415
63059,Blk 22,103.88984,1.36438
63061,Opp Blk 25,103.89129,1.36624
63069,Blk 25,103.89195,1.36638
63071,Opp Blk 248,103.89332,1.35978
63079,Blk 248,103.89296,1.35979
63081,Opp Blk 241,103.89261,1.35683
63089,Blk 241,103.89213,1.35653
63091,Opp Blk 106,103.89147,1.35385
63099,Blk 106,103.89097,1.35358
63101,Opp Blk 169,103.89031,1.35111
63109,Blk 172,103.88984,1.35081
63131,The Tembusu,103.89033,1.36121
63139,Aft En-Naeem Mque,103.89141,1.3612
63141,Blk 209,103.87493,1.35402
63149,Serangoon Stadium,103.87453,1.3549
63151,Aft Upp S'Goon Rd,103.87758,1.35412
63159,Highland Ctr,103.87702,1.35517
63161,Serangoon Swim Cplx,103.87531,1.35717
63169,Opp Serangoon Swim Cplx,103.87568,1.35704
63179,Bef Tai Seng Chr Ch,103.87394,1.35999
63181,Bef St. Helier's Ave,103.87346,1.36083
63189,Aft Serangoon Gdn Way,103.87363,1.36134
63191,Aft Serangoon Nth Ave 1,103.87404,1.36426
63199,Aft Phillips Ave,103.87384,1.36328
63201,Blk 133,103.87492,1.36618
63209,Toho Green,103.87522,1.36606
63211,Blk 138,103.87578,1.36816
63219,Bef Yio Chu Kang Chapel,103.87617,1.3685
63221,Kovan Hub,103.88551,1.35799
63229,Kovan Sports Ctr,103.88512,1.35757
63231,Bet Blks 210/211,103.88763,1.35901
63239,Opp Blk 211,103.88788,1.35892
63241,Blk 21,103.89214,1.3641
63249,Blk 1,103.89261,1.36396
63261,Opp Blk 232,103.88914,1.35896
63269,Blk 232,103.88906,1.35875
63271,Blk 239,103.88998,1.3564
63279,Opp Yuying Sec Sch,103.88983,1.35624
63281,Blk 105 Mkt/FC,103.88988,1.35413
63289,Aljunied CC,103.88966,1.35401
63291,Opp Blk 115,103.88786,1.35225
63299,Blk 115,103.88834,1.35263
63301,Paya Lebar Girls' Sch,103.88531,1.35149
63309,Opp Paya Lebar Girls' Sch,103.88581,1.35206
63311,Blk 634,103.87781,1.3699
63319,Opp Blk 634,103.87812,1.36923
63321,Blk 627,103.88132,1.36914
63329,Opp Blk 627,103.88201,1.36863
63331,Blk 615,103.88493,1.36837
63339,Opp Blk 615,103.88451,1.36812
63341,Opp Blk 709,103.88883,1.36751
63349,Blk 708,103.88923,1.36687
63351,Opp Hougang Swim Cplx,103.88786,1.36923
63359,Hougang Swim Cplx,103.88779,1.36937
63361,Opp S'Goon Sports Cplx,103.87384,1.35745
63369,Serangoon Sports Cplx,103.8741,1.35663
63371,Blk 679,103.88514,1.37116
63379,Blk 608,103.88521,1.3708
63381,Xinmin Pr Sch,103.8824,1.37095
63389,Opp Xinmin Pr Sch,103.88245,1.37064
63391,Blk 639,103.88019,1.37088
63399,Blk 632,103.88028,1.37022
64009,Hougang Ctrl Int,103.89267,1.37061
64011,Naung Residence,103.89276,1.36756
64019,Blk 302,103.89394,1.36831
64021,Blk 458,103.89664,1.37789
64029,Opp Blk 458,103.89688,1.37782
64031,Blk 436,103.89366,1.377
64039,Blk 434,103.89394,1.37669
64041,The Midtown,103.89536,1.37017
64049,Opp The Midtown,103.89603,1.37037
64051,Blk 465A,103.89777,1.3724
64059,Blk 355,103.89837,1.37249
64061,Opp Serangoon Sec Sch,103.90112,1.37558
64069,Serangoon Sec Sch,103.90135,1.37527
64071,Opp Punggol Pk,103.89725,1.37514
64079,Punggol Pk,103.89775,1.37501
64081,Hougang 1/Opp Blk 931A,103.88009,1.37603
64089,Opp Hougang 1,103.8802,1.3761
64091,Hougang Pr Sch,103.88149,1.37749
64099,Hougang Sec Sch,103.88157,1.37788
64101,Opp Gracehaven S Army,103.87654,1.37212
64109,Gracehaven S Army,103.87691,1.37202
64111,Opp Blk 953,103.87684,1.37594
64119,Blk 953,103.87714,1.37679
64121,Aft Ang Mo Kio Ave 5,103.8765,1.37974
64129,Blk 988B,103.87687,1.37996
64131,Bef KPE,103.90351,1.36302
64139,Bef KPE,103.90666,1.36324
64141,Aft Jln Telawi,103.9082,1.36467
64149,LP 137,103.9089,1.36509
64151,Aft Greenwich Dr,103.90985,1.36812
64159,Bef Greenwich Dr,103.90999,1.36751
64161,Schenker,103.91143,1.37191
64169,Opp Schenker,103.91147,1.37131
64171,Aft Buangkok East Dr,103.91235,1.37401
64179,Bef Buangkok East Dr,103.91288,1.37421
64181,Bef TPE,103.91336,1.37652
64189,Aft Old Tampines Rd,103.91392,1.37693
64191,Aft Goldhill Memorial Ctr,103.91593,1.37947
64199,Bef Goldhill Memorial Ctr,103.91568,1.37918
64201,Aft Hougang Ave 3,103.89421,1.36173
64209,Aft Defu Ave 1,103.89453,1.36147
64211,Aft Hougang Ave 7,103.89765,1.3622
64219,Aft Defu Ave 2,103.89837,1.36195
64221,Opp Defu Ave 2,103.90086,1.36264
64229,Bef Defu Ave 2,103.90226,1.36242
64231,Blk 316,103.89685,1.36479
64239,Opp Blk 316,103.89682,1.3644
64241,Blk 308,103.89642,1.36713
64249,Blk 327,103.89589,1.36809
64251,Hougang Sec Sch,103.88271,1.37719
64259,Blk 925A CP,103.88323,1.37706
64301,Blk 325,103.89905,1.36722
64309,Opp Blk 321,103.89926,1.36708
64311,Blk 344,103.90023,1.37014
64319,Opp Blk 344,103.90038,1.36985
64321,Blk 350,103.90046,1.37229
64329,Rio Vista,103.90068,1.37241
64331,Blk 508,103.88806,1.37144
64339,Blk 602,103.88703,1.37137
64341,Bef Blk 683,103.88634,1.37291
64349,Blk 502,103.88674,1.37292
64351,Opp Montfort Sch,103.88808,1.37481
64359,Montfort Sch,103.88919,1.37529
64361,Blk 535,103.89055,1.37635
64369,Blk 532,103.8911,1.3763
64371,Opp Punggol CC,103.89289,1.37447
64379,Punggol CC,103.89266,1.37469
64381,Hougang Stn Exit C,103.8917,1.37288
64389,Blk 522,103.89157,1.37314
64391,Blk 831,103.88977,1.37145
64397,Block 513,103.89,1.37195
64399,Blk 512,103.88926,1.37122
64401,Opp Blk 477A,103.90324,1.37839
64409,Blk 477A,103.90353,1.3782
64411,Blk 670,103.88503,1.37353
64419,Blk 681,103.88522,1.37339
64421,Blk 421,103.89512,1.37505
64429,Blk 412,103.89522,1.37482
64431,Blk 568,103.8893,1.37809
64439,Blk 537,103.88952,1.37798
64441,Hougang G. Shop Mall,103.88818,1.37981
64449,Opp Hougang G. Shop Mall,103.88861,1.37973
64461,Blk 579,103.8864,1.37938
64469,Opp Blk 579,103.88576,1.37957
64471,Blk 917,103.88397,1.37455
64479,Blk 665,103.88354,1.3744
64481,Bet Blks 930/931,103.88079,1.37514
64489,Blk 946A,103.88068,1.37489
64491,Hougang 1,103.87905,1.37513
64499,Regentville,103.87829,1.37488
64509,Blk 941A,103.87883,1.37424
64519,Blk 943,103.88111,1.37381
64521,Blk 834,103.88957,1.36984
64529,Hougang Polyclinic,103.88934,1.36993
64541,Hougang Ctrl Int,103.89261,1.37123
64549,Opp Hougang Ctrl Int,103.89171,1.3714
64551,Blk 836,103.89033,1.36989
64559,Blk 830A,103.89081,1.3706
64561,Blk 574,103.88691,1.37716
64571,Blk 438,103.89296,1.37811
64579,Bet Blks 544/546,103.89268,1.37821
64601,Blk 919,103.88459,1.37549
64609,Blk 687,103.8847,1.37596
64611,Blk 913,103.88446,1.37837
64619,Opp Blk 913,103.88468,1.37809
64621,Blk 565,103.88821,1.38133
64629,Opp Blk 565,103.88806,1.38154
65009,Punggol Temp Int,103.90224,1.40371
65011,Opp The Rivervale,103.89721,1.3816
65019,The Rivervale,103.89749,1.38151
65021,Opp Blk 110,103.89961,1.38403
65029,Blk 111,103.90062,1.38462
65031,Blk 227D,103.90168,1.38711
65039,Blk 124,103.90186,1.38732
65041,Blk 231,103.90162,1.38984
65049,Blk 126A,103.90187,1.38993
65059,St. Anne's Ch,103.90127,1.39269
65061,Blk 298A,103.90186,1.3949
65069,Blk 190C,103.90237,1.39504
65071,Opp Blk 103A,103.90416,1.39845
65079,Blk 102C,103.90475,1.39894
65081,Opp Blk 199C,103.90531,1.40092
65089,Opp Blk 296,103.90581,1.40134
65091,Blk 301A,103.90656,1.40398
65099,Blk 604A,103.90711,1.40447
65139,Punggol Rd End,103.91053,1.42063
65141,Aft Soo Teck Stn,103.89716,1.40455
65149,Bef Soo Teck Stn,103.89692,1.40444
65151,Cove Stn Exit B,103.90662,1.39886
65159,Cove Stn Exit A,103.90665,1.39857
65161,Meridian Stn Exit B,103.90859,1.39736
65169,Meridian Stn Exit A,103.90932,1.39646
65171,Coral Edge Stn Exit B,103.91205,1.39452
65179,Coral Edge Stn Exit A,103.9119,1.3943
65181,Atf Punggol Ctrl,103.91755,1.39681
65189,Bef Punggol Ctrl,103.91793,1.39683
65191,Bef Punggol Rd,103.9054,1.39527
65199,Aft Punggol Rd,103.90543,1.39592
65201,Opp Blk 201A,103.90358,1.40083
65209,Blk 201A,103.90388,1.40041
65221,Blk 303D,103.90481,1.40403
65229,Blk 298,103.90557,1.4032
65231,Riviera Stn Exit B,103.91577,1.39428
65239,Riviera Stn Exit A,103.91603,1.3941
65241,Blk 196C,103.90767,1.39917
65249,Blk 178,103.90825,1.39964
65251,Punggol Stn/Waterway Pt,103.903,1.40503
65259,Punggol Stn/Int,103.90187,1.40535
65261,Blk 649,103.91479,1.39695
65269,Blk 162B,103.91467,1.39671
65271,Opp Blk 188,103.91027,1.40017
65279,Bet Blks 187/188,103.91103,1.3993
65281,Punggol Sec/Blk 601B,103.90783,1.40201
65289,Opp Punggol Sec/Blk 195E,103.90763,1.40174
65301,Damai Stn Exit B,103.90963,1.40438
65309,Damai Stn Exit A,103.90914,1.40494
65311,Oasis Stn Exit B/Blk 617D,103.91286,1.40202
65319,Oasis Stn Exit A,103.91245,1.40258
65321,Kadaloor Stn Exit B,103.91659,1.39943
65329,Kadaloor Stn Exit A,103.91612,1.39989
65331,Opp Blk 268D,103.89852,1.40287
65339,Blk 268C,103.89804,1.40313
65341,Opp Blk 272C,103.90092,1.40195
65349,Blk 272C,103.90078,1.40222
65351,Punggol View Pr Sch,103.90473,1.40589
65359,Opp Punggol View Pr Sch,103.90435,1.40552
65371,Blk 682A,103.91627,1.40289
65379,Blk 661A,103.91634,1.40281
65381,Punggol Sec Sch,103.90977,1.40207
65389,Opp Punggol Sec Sch,103.91007,1.40226
65391,Blk 672A,103.91252,1.40588
65399,Blk 670A,103.9126,1.4058
65401,Opp Blk 264A,103.89871,1.40653
65409,Bef Blk 264,103.89957,1.40624
65411,Horizon Pr Sch,103.91385,1.39945
65419,Opp Horizon Pr Sch,103.91395,1.39946
65429,Greendale Pr Sch,103.91202,1.39679
65431,Twin Waterfalls,103.89674,1.40239
65439,Blk 220C,103.89632,1.40173
65441,Opp Blk 315B,103.89579,1.40818
65449,Blk 315B,103.89593,1.40804
65451,Blk 322 CP,103.89759,1.41069
65459,Opp Blk 322 CP,103.89772,1.41061
65461,Blk 312 CP,103.9013,1.40986
65469,Blk 310B,103.90098,1.40982
65481,Bef Punggol Dr,103.90604,1.40887
65489,Aft Punggol Dr,103.90567,1.4082
65491,Opp Blk 259 CP,103.89496,1.40456
65499,Blk 259 CP,103.89497,1.40455
65521,Waterwoods,103.91294,1.39032
65529,Aft Punggol Field,103.9141,1.39161
65531,Blk 226A,103.8936,1.4024
65539,Blk 224A,103.8937,1.40229
65541,Blk 228B,103.8912,1.40356
65549,Opp Blk 228B,103.8912,1.40352
65551,Blk 227A,103.89337,1.40374
65559,Opposite Blk 227A,103.8925,1.40405
65561,Waterway Pr Sch,103.91909,1.39881
65569,Opp Waterway Pr Sch,103.9192,1.39863
65571,Blk 218,103.89554,1.40348
65579,Blk 258A,103.89603,1.40356
65601,Sumang Stn Exit B,103.89849,1.4077
65609,Sumang Stn Exit A,103.89813,1.40775
65611,Nibong Stn Exit B,103.9003,1.41138
65619,Nibong Stn Exit A,103.9,1.41154
65621,Samudera Stn Exit B,103.90274,1.41628
65629,Samudera Stn Exit A,103.90252,1.41646
65631,Aft Punggol Pt Stn,103.90542,1.41731
65639,Bef Punggol Pt Stn,103.90531,1.41755
65641,Marina Country Club,103.89983,1.41528
65651,Blk 413C,103.90139,1.41731
65661,Blk 421C,103.90572,1.41885
65671,Punggol cove pr sch,103.89879,1.41122
65679,Opp punggol cove pr sch,103.89898,1.41098
65681,Bef Northshore Cres,103.90793,1.41824
65689,Aft Northshore Cres,103.90785,1.41838
65801,Blk 309D,103.8857,1.39044
65809,Anchor Green Pr Sch,103.88631,1.39121
66009,S'Goon Int,103.87169,1.35047
66011,Aft Braddell Rd,103.85998,1.34717
66019,Bef Braddell Rd,103.8604,1.34603
66021,New Tech Pk,103.86183,1.35097
66029,St. Gabriel's Pr Sch,103.86144,1.35017
66031,Cardiff Residence,103.86572,1.35466
66039,Blk 307,103.86669,1.35475
66041,Blk 230,103.86972,1.35572
66049,Blk 233,103.86896,1.35535
66051,Opp Blk 257,103.87196,1.35585
66059,Blk 257A,103.87212,1.35553
66061,Aft Lynwood Gr,103.86346,1.34405
66069,Bef Braddell Flyover,103.86263,1.3435
66071,Opp PUB Recreation Club,103.86737,1.34376
66079,PUB Recreation Club,103.86744,1.34326
66081,Opp S'pore Power Trg Inst,103.86963,1.34302
66089,S'pore Power Trg Inst,103.86948,1.34239
66091,Golden Hill Est,103.86145,1.35455
66099,Opp Golden Hill Est,103.86142,1.35427
66101,Blk 516,103.87326,1.37094
66109,Blk 151,103.87461,1.36998
66111,Opp Grace Wk,103.86824,1.35848
66119,Summer Pl,103.86813,1.35683
66121,Chuan Terr,103.86776,1.3624
66129,Aft Chuan Gdn,103.86802,1.36149
66131,Aft Trinity Meth Ch,103.87019,1.36347
66139,Opp Trinity Meth Ch,103.86929,1.36358
66141,Bef Yio Chu Kang Rd,103.8724,1.36312
66149,Aft Yio Chu Kang Rd,103.87236,1.36292
66151,Opp Penshurst Pl,103.86588,1.36307
66161,Opp Crowhurst Dr,103.86464,1.36124
66171,Bef Cooling Cl,103.86361,1.35976
66181,Aft Chartwell Rd,103.86186,1.35879
66191,Aft Corfe Pl,103.85984,1.36066
66201,Opp Brockhampton Dr,103.85967,1.36209
66211,Opp Bloxhome Dr,103.86103,1.36412
66221,Opp Portchester Ave,103.86263,1.36835
66231,Bef Huddington Ave,103.86438,1.36995
66241,Hemsley Ave,103.86563,1.36891
66251,Opp Kingswear Ave,103.86654,1.36724
66261,S'Goon Gdns Country Club,103.86641,1.36555
66271,Serangoon Gdn Circus,103.86579,1.36398
66291,Aft Medway Dr,103.86192,1.36594
66301,Blk 152,103.87208,1.36937
66309,Blk 112,103.87195,1.36927
66311,Blk 141A,103.87429,1.36766
66319,Bet Blks 142/148,103.87392,1.36822
66321,Opp Blk 127,103.87249,1.36515
66329,Blk 126,103.87229,1.36602
66331,Blk 554,103.87015,1.37173
66339,Blk 101,103.87056,1.37125
66341,Daikin S'pore,103.86525,1.37114
66349,Opp Daikin S'pore,103.86542,1.37083
66351,S'Goon Stn Exit B,103.87324,1.3505
66359,S'Goon Stn Exit C/Blk 201,103.87329,1.35081
66361,Blk 319,103.86825,1.35259
66369,Blk 238,103.86823,1.35355
66371,Blk 261,103.87269,1.35377
66379,Blk 206,103.87286,1.35339
66381,Opp S'Goon Stn Exit F,103.87123,1.3502
66389,S'Goon Stn Exit F,103.87107,1.35092
66391,Lor Chuan Stn Exit A,103.86484,1.35097
66399,Opp Lor Chuan Stn Exit B,103.86325,1.35149
66401,Golden Hts,103.86604,1.34938
66409,Opp Golden Hts,103.86594,1.34927
66411,Blk 326,103.86903,1.35003
66419,Blk 330,103.86931,1.35022
66421,Blk 537,103.87341,1.37366
66429,Blk 530,103.87244,1.37352
66431,Opp Blk 506A,103.87526,1.37298
66439,Blk 504A CP,103.87551,1.37394
66451,Aft AMK Ind Pk 2,103.86854,1.37872
66459,Opp Ang Mo Kio Linear Pk,103.87075,1.37849
66461,Ang Mo Kio Linear Pk,103.87128,1.37889
66471,Bef Yio Chu Kang Rd,103.87436,1.37896
66479,Aft Yio Chu Kang Rd,103.8743,1.37864
66481,Opp Blk 968,103.87831,1.37919
66489,Blk 969,103.87898,1.37889
66491,Opp Blk 910,103.8826,1.37937
66499,Blk 911,103.88327,1.37912
66509,Blk 546,103.87015,1.37528
66511,Yio Chu Kang Amenity Ctr,103.87172,1.37665
66519,Ang Mo Kio TechLink,103.8716,1.37735
66521,Ban Teck Han Bldg,103.87393,1.37522
66529,Blk 538,103.87318,1.37512
66531,Opp Blk 531,103.87488,1.37519
66539,Blk 531,103.87502,1.375
66541,Blk 980C,103.88135,1.37978
66549,Opp Blk 980C,103.88167,1.3803
66551,Blk 984,103.88144,1.38173
66559,Opp Blk 984A,103.88176,1.38195
66561,Outside Blk 991B,103.88261,1.38349
66569,Opp Blk 991B,103.88257,1.38316
66571,Opp Blk 998B,103.88131,1.38448
66579,Blk 998B,103.8807,1.38403
66581,Blk 986B,103.87975,1.38251
66589,Buangkok Sports Pk,103.87943,1.38199
66599,KLA Tencor,103.86844,1.37285
66601,Blk 991A,103.88235,1.38486
66609,Opp Blk 991A,103.88209,1.38507
67009,Sengkang Int,103.89588,1.39178
67011,Bef Begonia Rd,103.86263,1.3901
67019,Aft Begonia Rd,103.86254,1.38976
67021,Opp Dedap Rd,103.86549,1.38931
67029,Aft Dedap Rd,103.86518,1.38907
67039,Aft Seletar Rd,103.86801,1.38831
67041,Opp The Greenwich,103.87037,1.38803
67049,The Greenwich,103.86999,1.38773
67051,Opp Seletar Hills Est,103.87302,1.38739
67059,Seletar Hills Est,103.87298,1.38705
67061,Aft Jln Selaseh,103.87534,1.3858
67069,Bef Jln Selaseh,103.87523,1.38552
67071,Bef Gerald Dr,103.877,1.38224
67079,Ch Of St. Vincent De Paul,103.87674,1.38257
67081,Aft Yio Chu Kang Rd,103.86884,1.3899
67089,Bef Fernvale Lane,103.86916,1.39029
67091,Opp Blk 459B,103.86909,1.39288
67099,Blk 459B,103.86929,1.3937
67101,Blk 250A,103.89957,1.39143
67109,Blk 235,103.89999,1.39103
67111,Chij St. Joseph'S Convent,103.90237,1.39105
67119,Blk 128,103.90324,1.39051
67121,Blk 142A,103.90519,1.3895
67129,Blk 137,103.90499,1.38937
67131,Bakau Stn/Blk 122F,103.90527,1.38768
67139,Nth Spring Pr Sch,103.90418,1.38716
67141,Blk 119D,103.90353,1.38602
67151,Kangkar Stn Exit B,103.90215,1.38353
67159,Kangkar Stn Exit A,103.90226,1.38437
67161,Opp Blk 101,103.89927,1.38212
67169,Blk 101,103.89922,1.38253
67171,Blk 225A,103.89898,1.38731
67179,Opp Blk 225A,103.898,1.38741
67181,Blk 240,103.89778,1.39102
67189,Opp Blk 241,103.89743,1.3906
67191,Blk 223D,103.89711,1.38909
67199,Opp Blk 223D,103.89689,1.38895
67201,Blk 206A,103.89629,1.3867
67209,Blk 203,103.89618,1.38691
67211,Ranggung Stn Exit A,103.89766,1.38394
67219,Ranggung Stn Exit B,103.89751,1.38369
67221,Rumbia Stn Exit B/Blk 153,103.90639,1.39116
67229,Rumbia Stn Exit A,103.90614,1.39106
67231,Rivervale Pr Sch,103.90396,1.39322
67239,Opp Rivervale Pr Sch,103.90373,1.39305
67241,Blk 248A,103.89844,1.393
67249,Blk 259C,103.8985,1.39377
67251,Compassvale Stn Exit A,103.90031,1.39443
67259,Compassvale Stn Exit B,103.90046,1.39465
67261,Blk 203B,103.89464,1.38659
67269,Opp Blk 203A,103.89513,1.38605
67271,Blk 201 CP,103.89209,1.38825
67279,Blk 301D,103.89168,1.38809
67281,Blk 403A,103.87299,1.38925
67289,Opp Blk 405C,103.87329,1.38966
67291,Renjong Stn Exit B,103.88972,1.38718
67299,Renjong Stn Exit A,103.88973,1.38684
67301,Blk 305D,103.88694,1.38889
67309,Opp Blk 305 CP,103.88759,1.38814
67311,Farmway Stn Exit B,103.8898,1.39696
67319,Farmway Stn Exit A,103.8889,1.39738
67321,Blk 311A,103.88425,1.39057
67329,Opp Blk 310B,103.8846,1.39002
67331,Blk 200B,103.89252,1.38677
67339,Opp Blk 200B,103.89269,1.38648
67341,Opp Blk 204 CP,103.89505,1.38865
67349,Blk 204 CP,103.89534,1.38838
67351,Blk 321 CP,103.89134,1.38995
67359,Nan Chiau High Sch,103.89042,1.39009
67361,Blk 313B,103.88835,1.391
67369,Blk 306 CP,103.88853,1.39072
67371,Blk 313 CP,103.88714,1.3926
67379,Opp Blk 313 CP,103.88701,1.39273
67381,Blk 326 CP,103.88844,1.39459
67389,Blk 317B,103.88869,1.39424
67391,Blk 333B,103.89144,1.39426
67399,Blk 325 CP,103.89167,1.39385
67401,Opp Sengkang Stn/Blk 260A,103.89532,1.39291
67409,Sengkang Stn,103.89607,1.39234
67411,Opp Sengkang General Hosp,103.89437,1.39496
67419,Sengkang General Hosp,103.89388,1.39451
67421,Cheng Lim Stn Exit B,103.89377,1.39617
67429,Cheng Lim Stn Exit A,103.89382,1.39637
67431,Opp Blk 291A,103.8974,1.39521
67439,Blk 291A,103.89737,1.39549
67441,Sengkang Community Hub,103.89347,1.39231
67449,Blk 323B,103.89307,1.39203
67451,Bef Buangkok Dr,103.88961,1.38305
67459,Aft Buangkok Dr,103.88911,1.38289
67461,Aft Sengkang East Ave,103.89122,1.38575
67469,Bef Sengkang East Ave,103.89074,1.38534
67471,Layar Stn Exit B,103.88018,1.39219
